Marca_temporal,Departamento,Municipio,FechaHora,Incidente,SubIncidente,Coordenadas,latitud,Longitud
2024-01-08T14:42:40.273Z,Copan,Santa Rosa de Copán ,2024-01-03T18:59:00Z,Accidente de Transito,Colisión,"14.781774, -88.779743",14.781774,-88.779743
2024-01-08T14:46:40.487Z,Copan,Florida ,2024-01-04T14:26:00Z,Accidente de Transito,Colisión,"15.026741, -88.837542",15.026741,-88.837542
2024-01-08T15:00:28.232Z,Copan,Nueva Arcadia ,2024-01-04T18:05:00Z,Accidente de Transito,Colisión,"15.111088, -88.692092",15.111088,-88.692092
2024-01-08T15:04:51.392Z,Copan,Santa Rosa de Copán ,2024-01-04T19:43:00Z,Accidente de Transito,Volcamiento,"14.777835, -88.762287",14.777835,-88.762287
2024-01-08T15:08:11.432Z,Ocotepeque,Sinuapa ,2024-01-04T20:34:00Z,Accidente de Transito,Atropello,"14.439668, -89.197250",14.439668,-89.197250
2024-01-08T15:10:19.926Z,Copan,Nueva Arcadia ,2024-01-04T20:45:00Z,Accidente de Transito,Colisión,"15.063620, -88.749178",15.063620,-88.749178
2024-01-08T15:13:47.326Z,Valle,San Lorenzo,2024-01-06T10:17:00Z,Emergencia Medica,Emergencia Médica,"13.429498, -87.451380",13.429498,-87.451380
2024-01-08T15:15:12.226Z,Valle,San Lorenzo,2024-01-06T12:24:00Z,Incendio,Estructural,"13.432478, -87.451061",13.432478,-87.451061
2024-01-08T15:17:20.497Z,Valle,Nacaome ,2024-01-06T13:18:00Z,Emergencia Medica,Emergencia Médica,"13.535423, -87.490675",13.535423,-87.490675
2024-01-08T15:19:12.466Z,Valle,Nacaome ,2024-01-06T17:18:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.536955, -87.481949",13.536955,-87.481949
2024-01-08T15:21:00.992Z,Copan,Cucuyagua ,2024-01-05T08:53:00Z,Accidente de Transito,Colisión,"14.683450, -88.816119",14.683450,-88.816119
2024-01-08T15:23:32.545Z,Copan,Santa Rosa de Copán ,2024-01-05T09:15:00Z,Accidente de Transito,Colisión,"15.011086, -88.765227",15.011086,-88.765227
2024-01-08T15:24:14.908Z,Valle,Nacaome ,2024-01-06T18:49:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.482228, -87.696388",13.482228,-87.696388
2024-01-08T15:25:03.454Z,Valle,Amapala ,2024-01-06T18:58:00Z,Emergencia Medica,Teleconsulta,"13.291913, -87.655268",13.291913,-87.655268
2024-01-08T15:26:03.378Z,Valle,San Lorenzo,2024-01-06T19:56:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.429333, -87.450240",13.429333,-87.450240
2024-01-08T15:27:24.872Z,Valle,San Lorenzo,2024-01-06T20:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.419980, -87.365046",13.419980,-87.365046
2024-01-08T15:28:28.816Z,Valle,San Lorenzo,2024-01-06T21:32:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.430778, -87.450704",13.430778,-87.450704
2024-01-08T15:36:50.701Z,Valle,San Lorenzo,2024-01-06T23:36:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.433724, -87.460655",13.433724,-87.460655
2024-01-08T15:37:12.12Z,Ocotepeque,Sinuapa ,2024-01-05T20:37:00Z,Accidente de Transito,Colisión,"14.440381, -89.183761",14.440381,-89.183761
2024-01-08T15:39:31.454Z,Choluteca ,Choluteca ,2024-01-05T13:00:00Z,Delitos Contra La Propiedad,Hurto A Personas,"13.662213, -87.532620",13.662213,-87.532620
2024-01-08T15:41:05.236Z,Valle,San Francisco de Coray,2024-01-05T13:35:00Z,Accidente de Transito,Colisión,"13.427388, -87.444137",13.427388,-87.444137
2024-01-08T15:42:57.843Z,Valle,Nacaome ,2024-01-05T13:39:00Z,Accidente de Transito,Colisión,"13.538927, -87.484415",13.538927,-87.484415
2024-01-08T15:46:29.692Z,Copan,Santa Rosa de Copán ,2024-01-06T10:21:00Z,Accidente de Transito,Choque,"14.763836, -88.777444",14.763836,-88.777444
2024-01-08T15:47:26.326Z,Valle,San Lorenzo,2024-01-05T16:06:00Z,Emergencia Medica,Emergencia Médica,"13.448188, -87.453669",13.448188,-87.453669
2024-01-08T15:49:33.831Z,Lempira ,Gracias ,2024-01-06T11:32:00Z,Accidente de Transito,Atropello,"14.005755, -88.476835",14.005755,-88.476835
2024-01-08T15:49:54.554Z,Valle,Nacaome ,2024-01-05T22:22:00Z,Accidente de Transito,Colisión,"13.538433, -87.488148",13.538433,-87.488148
2024-01-08T15:51:37.075Z,Valle,Nacaome ,2024-01-05T22:55:00Z,Emergencia Medica,Emergencia Médica,"13.539748, -87.484151",13.539748,-87.484151
2024-01-08T15:53:01.219Z,Valle,Goascorán ,2024-01-05T23:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.613045, -87.752828",13.613045,-87.752828
2024-01-08T15:53:46.088Z,Copan,Santa Rosa de Copán ,2024-01-06T14:24:00Z,Accidente de Transito,Despiste,"14.838528, -88.783451",14.838528,-88.783451
2024-01-08T15:54:25.336Z,Valle,Nacaome ,2024-01-06T04:12:00Z,Delitos Contra la Vida,Secuestro,".541545, -87.487745",.541545,-87.487745
2024-01-08T15:55:43.637Z,Valle,Nacaome ,2024-01-06T04:39:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.292822, -87.653710",13.292822,-87.653710
2024-01-08T15:57:42.321Z,Valle,Nacaome ,2024-01-06T05:30:00Z,Accidente de Transito,Atropello,"13.534107, -87.500800",13.534107,-87.500800
2024-01-08T15:57:44.946Z,Lempira ,San Andrés ,2024-01-06T16:38:00Z,Accidente de Transito,Colisión,"14.220252, -88.549154",14.220252,-88.549154
2024-01-08T16:00:14.885Z,Valle,Goascorán ,2024-01-06T07:49:00Z,Accidente de Transito,Colisión,"13.639694, -87.743436",13.639694,-87.743436
2024-01-08T16:02:11.746Z,Valle,Amapala ,2024-01-06T08:00:00Z,Accidente de Transito,Choque,"13.313069, -87.625464",13.313069,-87.625464
2024-01-08T16:04:41.119Z,Valle,Goascorán ,2024-01-06T10:09:00Z,Accidente de Transito,Colisión,"13.685343, -87.725322",13.685343,-87.725322
2024-01-08T20:30:24.784Z,El Paraiso ,Oropolí ,2024-01-04T13:33:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.820786447061066, -86.81958616005302",13.820786447061066,-86.81958616005302
2024-01-09T11:39:12.468Z,Copan,Dulce Nombre ,2024-01-01T10:46:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.846681, -88.831591",14.846681,-88.831591
2024-01-09T11:45:28.402Z,Ocotepeque,La Encarnación ,2024-01-01T21:20:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.663249, -89.083961",14.663249,-89.083961
2024-01-09T11:48:55.545Z,Lempira ,Gracias ,2024-01-02T10:09:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.587529, -88.600874",14.587529,-88.600874
2024-01-09T11:51:50.059Z,Lempira ,Gracias ,2024-01-03T08:41:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.596384, -88.593584",14.596384,-88.593584
2024-01-09T11:55:12.185Z,Lempira ,San Manuela Colohete ,2024-01-01T12:42:00Z,Delitos Contra la Vida,Homicidio,"14.437019, -88.710619",14.437019,-88.710619
2024-01-09T11:56:19.909Z,Copan,Concepción ,2024-01-03T16:18:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.831787, -88.844858",14.831787,-88.844858
2024-01-09T11:59:35.934Z,Copan,Nueva Arcadia ,2024-01-06T09:16:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"15.096648, -88.679994",15.096648,-88.679994
2024-01-09T12:00:36.623Z,Lempira ,Gracias ,2024-01-02T06:01:00Z,Delitos Contra la Vida,Homicidio,"14.562983, -88.595437",14.562983,-88.595437
2024-01-09T12:03:56.009Z,Copan,Corquín ,2024-01-06T12:28:00Z,Delitos Contra la Vida,Homicidio,"14.562995, -88.871902",14.562995,-88.871902
2024-01-09T14:28:02.62Z,Copan,Santa Rosa de Copán ,2024-01-01T10:42:00Z,Emergencia Medica,Emergencia Médica,"14.759924, -88.778149",14.759924,-88.778149
2024-01-09T15:02:12.163Z,Lempira ,Gracias ,2024-01-01T14:51:00Z,Delitos Contra La Propiedad,Robo A Vivienda,"14.592471, -88.571906",14.592471,-88.571906
2024-01-09T15:06:09.344Z,Ocotepeque,Ocotepeque ,2024-01-04T20:08:00Z,Delitos Contra La Propiedad,Robo De Vehículo Automotor,"14.433645, -89.182630",14.433645,-89.182630
2024-01-09T15:08:40.786Z,Copan,Santa Rosa de Copán ,2024-01-03T17:47:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.784340, -88.758803",14.784340,-88.758803
2024-01-09T15:37:45.049Z,Copan,Santa Rosa de Copán ,2024-01-03T18:09:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.783901, -88.780190",14.783901,-88.780190
2024-01-09T16:12:48.074Z,Copan,Santa Rosa de Copán ,2024-01-02T17:20:00Z,Emergencia Medica,Emergencia Médica,"14.760689, -88.782532",14.760689,-88.782532
2024-01-09T16:13:40.937Z,Copan,Nueva Arcadia ,2024-01-03T20:28:00Z,Delitos Contra La Propiedad,Robo A Personas,"15.064490, -88.734985",15.064490,-88.734985
2024-01-09T16:15:43.161Z,Copan,Nueva Arcadia ,2024-01-04T10:20:00Z,Delitos Contra La Propiedad,Robo A Personas,"15.061000, -88.751667",15.061000,-88.751667
2024-01-09T16:16:34.841Z,Copan,Nueva Arcadia ,2024-01-02T18:22:00Z,Emergencia Medica,Emergencia Médica,"15.118261, -88.716581",15.118261,-88.716581
2024-01-09T16:18:06.536Z,Copan,Santa Rosa de Copán ,2024-01-04T14:32:00Z,Delitos Contra La Propiedad,Hurto A Vivienda,"14.771175, -88.783191",14.771175,-88.783191
2024-01-09T16:21:28.433Z,Lempira ,La Iguala ,2024-01-04T15:19:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.617028, -88.463246",14.617028,-88.463246
2024-01-09T16:23:28.057Z,Copan,Dulce Nombre ,2024-01-02T18:37:00Z,Emergencia Medica,Emergencia Médica,"14.847840, -88.836612",14.847840,-88.836612
2024-01-09T16:23:59.758Z,Copan,Copán Ruinas ,2024-01-05T17:22:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.849646, -89.146795",14.849646,-89.146795
2024-01-09T16:28:44.972Z,Copan,Santa Rosa de Copán ,2024-01-02T22:02:00Z,Emergencia Medica,Emergencia Médica,"14.747294, -88.751748",14.747294,-88.751748
2024-01-09T16:33:24.828Z,Lempira ,Gracias ,2024-01-03T01:44:00Z,Emergencia Medica,Emergencia Médica,"14.617860, -88.468492",14.617860,-88.468492
2024-01-09T16:43:46.898Z,Copan,Santa Rosa de Copán ,2024-01-03T16:51:00Z,Emergencia Medica,Emergencia Médica,"14.769556, -88.773711",14.769556,-88.773711
2024-01-09T16:53:16.618Z,Copan,Santa Rosa de Copán ,2024-01-03T09:28:00Z,Emergencia Medica,Emergencia Médica,"14.783054, -88.785033",14.783054,-88.785033
2024-01-10T09:13:06.205Z,Copan,Santa Rosa de Copán ,2024-01-03T17:34:00Z,Emergencia Medica,Emergencia Médica,"14.782836, -88.764971",14.782836,-88.764971
2024-01-10T09:36:33.595Z,Ocotepeque,Sensenti ,2024-01-03T17:28:00Z,Emergencia Medica,Emergencia Médica,"14.509739, -88.902170",14.509739,-88.902170
2024-01-10T09:41:08.937Z,Copan,Santa Rosa de Copán ,2024-01-03T17:42:00Z,Emergencia Medica,Emergencia Médica,"14.761726, -88.774827",14.761726,-88.774827
2024-01-10T10:14:37.462Z,Ocotepeque,Sensenti ,2024-01-03T21:15:00Z,Emergencia Medica,Emergencia Médica,"14.483213, -88.896532",14.483213,-88.896532
2024-01-10T10:24:30.251Z,Ocotepeque,Ocotepeque ,2024-01-04T04:04:00Z,Emergencia Medica,Emergencia Médica,"14.433203, -89.187982",14.433203,-89.187982
2024-01-10T10:46:16.454Z,Copan,Santa Rosa de Copán ,2024-01-04T12:06:00Z,Emergencia Medica,Emergencia Médica,"14.777089, -88.779608",14.777089,-88.779608
2024-01-10T10:50:25.344Z,Copan,Santa Rosa de Copán ,2024-01-05T17:37:00Z,Emergencia Medica,Emergencia Médica,"14.762010, -88.785656",14.762010,-88.785656
2024-01-10T14:02:54.775Z,Lempira ,Gracias ,2024-01-01T13:22:00Z,Incendio,Zacatera,"14.576332, -88.587601",14.576332,-88.587601
2024-01-10T14:14:19.385Z,Ocotepeque,Sinuapa ,2024-01-02T19:04:00Z,Incendio,Zacatera,"14.444219, -89.185247",14.444219,-89.185247
2024-01-10T14:17:00.901Z,Copan,Santa Rosa de Copán ,2024-01-04T12:29:00Z,Incendio,Líneas Y Tendido Eléctrico,"14.762640, -88.783421",14.762640,-88.783421
2024-01-10T14:20:26.628Z,Copan,Santa Rosa de Copán ,2024-01-05T12:12:00Z,Incendio,Líneas Y Tendido Eléctrico,"14.766790, -88.778068",14.766790,-88.778068
2024-01-11T13:41:42.752Z,Ocotepeque,Sensenti ,2024-01-01T01:05:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.496233, -88.935573",14.496233,-88.935573
2024-01-11T13:46:25.518Z,Lempira ,Lepaera ,2024-01-01T01:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.779006, -88.592955",14.779006,-88.592955
2024-01-11T13:50:07.277Z,Copan,San Jerónimo ,2024-01-01T01:12:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.975272, -88.867828",14.975272,-88.867828
2024-01-11T13:57:10.529Z,Ocotepeque,La Encarnación ,2024-01-01T00:25:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.658348, -89.087898",14.658348,-89.087898
2024-01-11T15:20:15.353Z,Copan,San Jerónimo ,2024-01-01T01:44:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.982485, -88.903794",14.982485,-88.903794
2024-01-11T15:26:17.857Z,Lempira ,Talgua ,2024-01-01T01:42:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.705253, -88.708382",14.705253,-88.708382
2024-01-11T15:40:07.26Z,Lempira ,Gracias ,2024-01-01T02:20:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.589277, -88.572203",14.589277,-88.572203
2024-01-11T15:43:04.178Z,Copan,Corquín ,2024-01-01T02:36:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.572025, -88.867347",14.572025,-88.867347
2024-01-11T16:11:50.806Z,Copan,San Jerónimo ,2024-01-02T09:52:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.978298, -88.862891",14.978298,-88.862891
2024-01-11T16:20:11.129Z,Lempira ,San Andrés ,2024-01-02T12:02:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.222556, -88.549120",14.222556,-88.549120
2024-01-11T16:22:20.816Z,Lempira ,Gracias ,2024-01-02T13:40:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.588899, -88.580911",14.588899,-88.580911
2024-01-11T16:26:27.961Z,Copan,Corquín ,2024-01-02T14:39:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.567408, -88.866053",14.567408,-88.866053
2024-01-11T16:29:27.768Z,Lempira ,Lepaera ,2024-01-02T16:16:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.779901, -88.587257",14.779901,-88.587257
2024-01-11T16:32:30.025Z,Ocotepeque,San Marcos ,2024-01-02T16:50:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.416366, -88.954453",14.416366,-88.954453
2024-01-11T16:38:10.864Z,Copan,San Juan de Opoa ,2024-01-02T19:05:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.780669, -88.695711",14.780669,-88.695711
2024-01-11T16:41:06.189Z,Copan,Nueva Arcadia ,2024-01-02T19:12:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.058930, -88.742948",15.058930,-88.742948
2024-01-11T16:47:53.752Z,Ocotepeque,Ocotepeque ,2024-01-02T19:11:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.422794, -89.178163",14.422794,-89.178163
2024-01-11T16:52:24.497Z,Lempira ,Gracias ,2024-01-02T19:24:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.584857, -88.589422",14.584857,-88.589422
2024-01-11T16:54:05.133Z,Lempira ,Erandique ,2024-01-02T19:33:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.280615, -88.442443",14.280615,-88.442443
2024-01-11T16:56:03.223Z,Ocotepeque,San Marcos ,2024-01-02T20:42:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.383104, -88.906124",14.383104,-88.906124
2024-01-11T16:57:41.269Z,Lempira ,Lepaera ,2024-01-02T22:55:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.781410, -88.585985",14.781410,-88.585985
2024-01-12T09:09:07.008Z,Copan,Trinidad de Copán ,2024-01-03T01:22:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.949405, -88.742130",14.949405,-88.742130
2024-01-12T09:13:48.629Z,Lempira ,Talgua ,2024-01-03T05:30:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.707744, -88.706559",14.707744,-88.706559
2024-01-12T09:16:40.709Z,Copan,Concepción ,2024-01-03T06:30:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.945134, -88.907792",14.945134,-88.907792
2024-01-12T09:19:58.47Z,Copan,Santa Rosa de Copán ,2024-01-03T09:11:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.767619, -88.770385",14.767619,-88.770385
2024-01-12T09:34:34.991Z,Ocotepeque,La Labor ,2024-01-03T09:27:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.484985, -88.992276",14.484985,-88.992276
2024-01-12T09:37:07.961Z,Lempira ,Lepaera ,2024-01-03T09:57:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.782186, -88.590016",14.782186,-88.590016
2024-01-12T09:38:56.509Z,Ocotepeque,Ocotepeque ,2024-01-03T10:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.431467, -89.181089",14.431467,-89.181089
2024-01-12T09:42:59.184Z,Lempira ,San Manuela Colohete ,2024-01-03T13:51:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.448493, -88.675134",14.448493,-88.675134
2024-01-12T09:43:14.572Z,Copan,Corquín ,2024-01-01T02:36:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.565537, -88.868843",14.565537,-88.868843
2024-01-12T09:46:11.316Z,Lempira ,San Manuela Colohete ,2024-01-01T02:41:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.444940, -88.675112",14.444940,-88.675112
2024-01-12T09:47:36.797Z,Lempira ,Gracias ,2024-01-03T14:29:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.593453, -88.580526",14.593453,-88.580526
2024-01-12T09:48:41.901Z,Lempira ,Lepaera ,2024-01-01T03:04:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.776853, -88.591239",14.776853,-88.591239
2024-01-12T09:51:21.183Z,Copan,Nueva Arcadia ,2024-01-01T03:06:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.069656, -88.735040",15.069656,-88.735040
2024-01-12T09:53:09.854Z,Ocotepeque,Sensenti ,2024-01-01T02:59:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.496264, -88.940098",14.496264,-88.940098
2024-01-12T09:54:56.728Z,Lempira ,Lepaera ,2024-01-03T15:17:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.824128, -88.598792",14.824128,-88.598792
2024-01-12T09:57:45.653Z,Lempira ,San Rafael,2024-01-03T16:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.727499, -88.417915",14.727499,-88.417915
2024-01-12T10:00:34.59Z,Ocotepeque,Lucerna ,2024-01-01T03:13:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.558076, -88.933658",14.558076,-88.933658
2024-01-12T10:04:57.261Z,Lempira ,Talgua ,2024-01-03T16:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.690127, -88.739729",14.690127,-88.739729
2024-01-12T10:06:10.32Z,Copan,Santa Rosa de Copán ,2024-01-01T04:01:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.770909, -88.771690",14.770909,-88.771690
2024-01-12T10:07:58.526Z,Copan,Corquín ,2024-01-03T17:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.571102, -88.868752",14.571102,-88.868752
2024-01-12T10:09:17.263Z,Copan,Copán Ruinas ,2024-01-01T05:18:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.836799, -89.158788",14.836799,-89.158788
2024-01-12T10:11:35.036Z,Lempira ,La Campa ,2024-01-03T17:31:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.579573, -88.586649",14.579573,-88.586649
2024-01-12T10:13:20.697Z,Copan,La Unión ,2024-01-01T06:16:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.750077, -88.953603",14.750077,-88.953603
2024-01-12T10:25:01.314Z,Copan,San Agustín ,2024-01-01T07:03:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.820316, -88.941407",14.820316,-88.941407
2024-01-12T10:27:51.588Z,Lempira ,Lepaera ,2024-01-01T07:23:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.804903, -88.597591",14.804903,-88.597591
2024-01-12T10:28:28.339Z,Lempira ,Talgua ,2024-01-03T05:30:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.705754, -88.705115",14.705754,-88.705115
2024-01-12T10:30:31.006Z,Ocotepeque,Ocotepeque ,2024-01-01T07:41:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.432610, -89.185102",14.432610,-89.185102
2024-01-12T10:30:35.121Z,Copan,Concepción ,2024-01-03T06:30:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.828334, -88.840781",14.828334,-88.840781
2024-01-12T10:32:52.704Z,Lempira ,San Sebastián ,2024-01-01T07:52:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.395777, -88.712863",14.395777,-88.712863
2024-01-12T10:33:23.307Z,Lempira ,Talgua ,2024-01-03T06:36:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.706366, -88.704697",14.706366,-88.704697
2024-01-12T10:35:48.52Z,Copan,Santa Rosa de Copán ,2024-01-01T08:23:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.774846, -88.768542",14.774846,-88.768542
2024-01-12T10:36:44.154Z,Copan,Santa Rosa de Copán ,2024-01-03T09:11:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.767964, -88.768156",14.767964,-88.768156
2024-01-12T10:42:21.373Z,Copan,San Nicolás ,2024-01-03T09:14:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.935888, -88.320057",14.935888,-88.320057
2024-01-12T10:46:12.221Z,Ocotepeque,La Labor ,2024-01-03T09:27:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.483643, -89.001929",14.483643,-89.001929
2024-01-12T10:48:11.53Z,Lempira ,Lepaera ,2024-01-03T09:57:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.782870, -88.590789",14.782870,-88.590789
2024-01-12T10:50:33.801Z,Ocotepeque,Ocotepeque ,2024-01-03T10:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.431140, -89.178867",14.431140,-89.178867
2024-01-12T10:52:23.412Z,Lempira ,San Manuela Colohete ,2024-01-03T13:51:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.442841, -88.671679",14.442841,-88.671679
2024-01-12T10:54:35.04Z,Lempira ,Lepaera ,2024-01-03T15:17:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.772870, -88.587699",14.772870,-88.587699
2024-01-12T10:56:40.825Z,Lempira ,San Rafael,2024-01-03T16:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.732988, -88.426623",14.732988,-88.426623
2024-01-12T11:00:31.989Z,Lempira ,Talgua ,2024-01-03T16:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.705080, -88.707508",14.705080,-88.707508
2024-01-12T11:03:25.078Z,Copan,Corquín ,2024-01-03T17:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.571101, -88.866735",14.571101,-88.866735
2024-01-12T11:06:52.433Z,Lempira ,La Campa ,2024-01-03T17:31:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.472674, -88.589652",14.472674,-88.589652
2024-01-12T11:09:08.064Z,Lempira ,La Iguala ,2024-01-03T17:54:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.615772, -88.468618",14.615772,-88.468618
2024-01-12T11:11:49.913Z,Lempira ,San Manuela Colohete ,2024-01-03T18:21:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.443008, -88.675091",14.443008,-88.675091
2024-01-12T11:12:42.386Z,Copan,San Jerónimo ,2024-01-01T11:38:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.952901, -88.862293",14.952901,-88.862293
2024-01-12T11:13:59.585Z,Copan,San Juan de Opoa ,2024-01-03T18:44:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.836467, -88.685658",14.836467,-88.685658
2024-01-12T11:15:37.287Z,Copan,San José ,2024-01-01T11:19:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.909655, -88.704895",14.909655,-88.704895
2024-01-12T11:16:33.067Z,Copan,Santa Rita ,2024-01-03T19:02:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.863594, -89.089465",14.863594,-89.089465
2024-01-12T11:18:40.524Z,Copan,Santa Rosa de Copán ,2024-01-01T09:10:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.759504, -88.778491",14.759504,-88.778491
2024-01-12T11:18:43.386Z,Ocotepeque,Belén Gualcho ,2024-01-03T22:51:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.482433, -88.792035",14.482433,-88.792035
2024-01-12T11:21:01.359Z,Ocotepeque,San Marcos ,2024-01-01T09:22:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.406480, -88.955354",14.406480,-88.955354
2024-01-12T11:21:07.613Z,Lempira ,Lepaera ,2024-01-03T23:33:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.780152, -88.590703",14.780152,-88.590703
2024-01-12T11:24:41.465Z,Copan,El Paraíso ,2024-01-01T08:55:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.054164, -89.002644",15.054164,-89.002644
2024-01-12T11:26:48.685Z,Lempira ,La Iguala ,2024-01-03T17:54:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.816503, -88.504980",14.816503,-88.504980
2024-01-12T11:27:00.791Z,Lempira ,La Iguala ,2024-01-01T09:54:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.617008, -88.467234",14.617008,-88.467234
2024-01-12T11:28:29.7Z,Lempira ,San Manuela Colohete ,2024-01-03T18:21:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.443112, -88.675134",14.443112,-88.675134
